rating,review_text,device,true_label,vader_compound,vader_label,vader_pred_rating,bert_label,bert_score,bert_pred_rating,wc_score,wc_label,wc_pred_rating,hard_vote_label,hard_vote_pred_rating,soft_vote_pred_rating,soft_vote_label,bagging_pred_rating,bagging_pred_std,bagging_label
5,Soo good,iPhone 15,Positive,0.4404,Positive,3.8808,Positive,0.9998074173927308,4.999229669570923,1.0,Positive,5.0,Positive,4.5,4.552011867828369,Positive,4.446187074360187,0.17868324559471085,Positive
4,"The iPhone 15 boasts impressive features and performance, but its somewhat disappointing to see a 60Hz refresh rate in 2024. Given the industrys trend towards higher refresh rates, Apples decision feels a bit behind the curve. Despite this, the device still delivers a seamless user experience with its top-notch build quality and advanced functionalities.",iPhone 15,Positive,-0.0543,Negative,2.8914,Positive,0.9985342025756836,4.994136810302734,0.0,Neutral,3.0,Negative,1.5,3.754214724121094,Positive,3.917197400419439,0.1919266046811576,Positive
5,1st time I switched Android to IOS. Everything Good Harish A,iPhone 15,Positive,0.4404,Positive,3.8808,Positive,0.9997016787528992,4.998806715011597,1.0,Positive,5.0,Positive,4.5,4.551842686004639,Positive,4.371152913804351,0.20434977118998623,Positive
4,powerful samuel murmu,iPhone 15,Positive,0.4215,Positive,3.843,Positive,0.9994100332260132,4.997640132904053,1.0,Positive,5.0,Positive,4.5,4.536256053161622,Positive,4.396327386218198,0.18690418857512886,Positive
1,Phn battery was coming Heat when I was putted to charge,iPhone 15,Negative,0.0,Neutral,3.0,Negative,0.0597516298294067,1.239006519317627,0.0,Neutral,3.0,Neutral,3.0,2.295602607727051,Neutral,3.144630741181185,0.9199842945144437,Neutral
5,Beautiful device. . Dnt felt any type of heating issue during gaming High performance device Loved it,iPhone 15,Positive,0.8316,Positive,4.6632,Positive,0.9994558691978456,4.997823476791382,-0.3333333333333333,Negative,2.333333333333333,Positive,4.5,4.331076057383219,Positive,4.233649863380303,0.098060178154614,Positive
5,Good,iPhone 15,Positive,0.4404,Positive,3.8808,Positive,0.999816119670868,4.999264478683472,1.0,Positive,5.0,Positive,4.5,4.552025791473389,Positive,4.387518440576506,0.2018263791523855,Positive
5,Sanu,iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.9305782914161682,4.722313165664673,0.0,Neutral,3.0,Neutral,3.0,3.6889252662658696,Neutral,3.8779991386175356,0.22257492185753042,Positive
1,Every time hanging problem,iPhone 15,Negative,-0.4019,Negative,2.1962,Negative,0.0021029710769653,1.008411884307861,-1.0,Negative,1.0,Negative,1.5,1.4818447537231445,Negative,2.491411607980831,1.2896211736865262,Neutral
5,Perfect!!!!,iPhone 15,Positive,0.7067,Positive,4.4134,Positive,0.9998712539672852,4.999485015869141,1.0,Positive,5.0,Positive,4.5,4.7651540063476565,Positive,4.551255958230936,0.29824559293169683,Positive
5,best camera battery will be atleast 4000 mah ...overall best phone,iPhone 15,Positive,0.8555,Positive,4.711,Positive,0.7491307258605957,3.996522903442383,1.0,Positive,5.0,Positive,4.5,4.483009161376954,Positive,4.323748178031757,0.17300754463094478,Positive
5,Good product,iPhone 15,Positive,0.4404,Positive,3.8808,Positive,0.999858856201172,4.999435424804688,1.0,Positive,5.0,Positive,4.5,4.552094169921875,Positive,4.3566336150496365,0.20381879929645605,Positive
5,Love iPhone 15,iPhone 15,Positive,0.6369,Positive,4.2738,Positive,0.9994534850120544,4.997813940048218,1.0,Positive,5.0,Positive,4.5,4.708645576019287,Positive,4.424175142452113,0.28481881152086874,Positive
5,Nice phone,iPhone 15,Positive,0.4215,Positive,3.843,Positive,0.9996213912963868,4.998485565185547,1.0,Positive,5.0,Positive,4.5,4.536594226074219,Positive,4.354422977788618,0.1977632124267033,Positive
5,Thakur,iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.9949709177017212,4.979883670806885,0.0,Neutral,3.0,Neutral,3.0,3.7919534683227543,Positive,3.9815890695621787,0.17562145259167522,Positive
5,Camera good quality and all facility good,iPhone 15,Positive,0.7003,Positive,4.4006,Positive,0.9998496770858764,4.999398708343506,1.0,Positive,5.0,Positive,4.5,4.759999483337403,Positive,4.487203400411858,0.3079827845788388,Positive
5,Best compact mobile. Mahendra A,iPhone 15,Positive,0.6369,Positive,4.2738,Positive,0.9996083378791808,4.998433351516724,1.0,Positive,5.0,Positive,4.5,4.708893340606689,Positive,4.390038845827506,0.2830239953200625,Positive
5,"Perfect product best updated dynamic Island I got in the republic sale at a very tough price , its the best in that price.",iPhone 15,Positive,0.9314,Positive,4.8628,Positive,0.9952507019042968,4.981002807617188,1.0,Positive,5.0,Positive,4.5,4.937521123046876,Positive,4.523170376703972,0.3983732705823834,Positive
5,Romeo,iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.9930034279823304,4.972013711929321,0.0,Neutral,3.0,Neutral,3.0,3.788805484771729,Positive,3.957944541985126,0.1765675619431801,Positive
4,"Fantastic product, loved it.",iPhone 15,Positive,0.8176,Positive,4.6352,Positive,0.999889612197876,4.999558448791504,1.0,Positive,5.0,Positive,4.5,4.853903379516602,Positive,4.597812504189028,0.3415580765803442,Positive
5,This is one of the best phone in i phone series... Most important battery backup is amazing just like an Android phone... Camera is excellent for content creators its a,iPhone 15,Positive,0.9459,Positive,4.8918,Positive,0.999680519104004,4.998722076416016,1.0,Positive,5.0,Positive,4.5,4.956208830566406,Positive,4.514445669893448,0.40790140069790837,Positive
5,I am extremely happy with my purchase. Thank you Flipkart.,iPhone 15,Positive,0.7574,Positive,4.5148,Positive,0.9998743534088136,4.999497413635254,1.0,Positive,5.0,Positive,4.5,4.805718965454102,Positive,4.498173708935684,0.3334680153327026,Positive
5,I phone,iPhone 15,Positive,0.0,Neutral,3.0,Negative,0.0121318101882934,1.0485272407531738,0.0,Neutral,3.0,Neutral,3.0,2.2194108963012695,Negative,3.0644936815549535,0.9534363467198705,Neutral
5,Just wow,iPhone 15,Positive,0.5859,Positive,4.1718,Positive,0.999775230884552,4.999100923538208,0.0,Neutral,3.0,Positive,4.5,4.268360369415284,Positive,4.230142938844696,0.05956431067087803,Positive
5,Good one s k bhatta,iPhone 15,Positive,0.4404,Positive,3.8808,Positive,0.9998169541358948,4.999267816543579,1.0,Positive,5.0,Positive,4.5,4.552027126617432,Positive,4.396556000339687,0.19899984884097927,Positive
4,Great product but over all grab this phone at great prices,iPhone 15,Positive,0.8481,Positive,4.6962,Positive,0.8689484596252441,4.475793838500977,1.0,Positive,5.0,Positive,4.5,4.66879753540039,Positive,4.490938068956768,0.24805959197660132,Positive
5,It is awesome very good experience paisa vasool you can buy no heating problem i faced its very good product,iPhone 15,Positive,0.8896,Positive,4.7792,Positive,0.9997742772102356,4.999097108840942,0.2,Positive,3.4,Positive,4.5,4.591318843536377,Positive,4.393292542193664,0.2236988518917139,Positive
5,Just buy it apple is best,iPhone 15,Positive,0.6369,Positive,4.2738,Positive,0.9995415210723876,4.998166084289551,1.0,Positive,5.0,Positive,4.5,4.7087864337158205,Positive,4.412422145990687,0.28513244865137155,Positive
5,Overall good experience first time with flipkart from buying till delivery. Battery 4.5 and colour wise 4.5 rest all 5 out 5.,iPhone 15,Positive,0.7184,Positive,4.4368,Positive,0.9988824725151062,4.995529890060425,1.0,Positive,5.0,Positive,4.5,4.77293195602417,Positive,4.543575696118677,0.30602095013198544,Positive
5,Best budget iPhobe abhishek patil,iPhone 15,Positive,0.6369,Positive,4.2738,Positive,0.9995976090431212,4.998390436172485,1.0,Positive,5.0,Positive,4.5,4.708876174468994,Positive,4.505213885628533,0.27187573020170125,Positive
5,Product is good and working properly.,iPhone 15,Positive,0.4404,Positive,3.8808,Positive,0.9998650550842284,4.999460220336914,1.0,Positive,5.0,Positive,4.5,4.552104088134765,Positive,4.353867855639339,0.2068131946559826,Positive
5,Awesome,iPhone 15,Positive,0.6249,Positive,4.2498000000000005,Positive,0.9998682737350464,4.9994730949401855,1.0,Positive,5.0,Positive,4.5,4.699709237976075,Positive,4.442455098837672,0.27889836484825437,Positive
5,Very nice,iPhone 15,Positive,0.4754,Positive,3.9508,Positive,0.9998563528060912,4.999425411224365,1.0,Positive,5.0,Positive,4.5,4.5800901644897465,Positive,4.381613412007033,0.21530340631522163,Positive
5,Premium look and best iphone,iPhone 15,Positive,0.6369,Positive,4.2738,Positive,0.9998032450675964,4.999212980270386,1.0,Positive,5.0,Positive,4.5,4.709205192108154,Positive,4.483328536398714,0.27688942778334136,Positive
5,"Light weight ,good battery backup MUAMED ASHRAF THEKKEDATH",iPhone 15,Positive,0.4404,Positive,3.8808,Positive,0.8487095832824707,4.394838333129883,1.0,Positive,5.0,Positive,4.5,4.310255333251953,Positive,4.227325174915639,0.08396821340312628,Positive
5,Just love it,iPhone 15,Positive,0.6369,Positive,4.2738,Positive,0.9998824596405028,4.999529838562012,1.0,Positive,5.0,Positive,4.5,4.709331935424805,Positive,4.402446266947364,0.283552317966773,Positive
5,Beautiful product,iPhone 15,Positive,0.5994,Positive,4.1988,Positive,0.999879002571106,4.999516010284424,1.0,Positive,5.0,Positive,4.5,4.67932640411377,Positive,4.39869418341268,0.26989483470839376,Positive
5,Unbelievable beast superb black beauty,iPhone 15,Positive,0.8658,Positive,4.7316,Positive,0.999663472175598,4.998653888702393,1.0,Positive,5.0,Positive,4.5,4.8921015554809575,Positive,4.5163952659236415,0.3760054249453815,Positive
5,Very nice and powerful,iPhone 15,Positive,0.7316,Positive,4.4632000000000005,Positive,0.9998793601989746,4.999517440795898,1.0,Positive,5.0,Positive,4.5,4.785086976318359,Positive,4.538296019430434,0.3154190078102831,Positive
5,Awesome product,iPhone 15,Positive,0.6249,Positive,4.2498000000000005,Positive,0.9998725652694702,4.999490261077881,1.0,Positive,5.0,Positive,4.5,4.699716104431153,Positive,4.4199865087754775,0.2800665481054888,Positive
5,Vicky,iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.9846161007881165,4.938464403152466,0.0,Neutral,3.0,Neutral,3.0,3.7753857612609867,Positive,3.9509810252829625,0.18320391891048976,Positive
4,Awesome diksha sharma,iPhone 15,Positive,0.6249,Positive,4.2498000000000005,Positive,0.9998338222503662,4.999335289001465,1.0,Positive,5.0,Positive,4.5,4.699654115600587,Positive,4.465918126162684,0.2749500961932233,Positive
5,Product is very good CA,iPhone 15,Positive,0.4927,Positive,3.9854,Positive,0.9998626708984376,4.99945068359375,1.0,Positive,5.0,Positive,4.5,4.5939402734375,Positive,4.39632264392089,0.2233113754384217,Positive
5,Nice product,iPhone 15,Positive,0.4215,Positive,3.843,Positive,0.9998539686203004,4.999415874481201,1.0,Positive,5.0,Positive,4.5,4.536966349792481,Positive,4.40857988661644,0.18751751844030526,Positive
3,Janaki Raman M,iPhone 15,Neutral,0.0,Neutral,3.0,Positive,0.9823190569877625,4.92927622795105,0.0,Neutral,3.0,Neutral,3.0,3.77171049118042,Positive,3.9497994852499287,0.1858341634760551,Positive
5,Very good quality,iPhone 15,Positive,0.4927,Positive,3.9854,Positive,0.999871015548706,4.999484062194824,1.0,Positive,5.0,Positive,4.5,4.59395362487793,Positive,4.385370433107977,0.22637889738756187,Positive
4,Nice product,iPhone 15,Positive,0.4215,Positive,3.843,Positive,0.9998539686203004,4.999415874481201,1.0,Positive,5.0,Positive,4.5,4.536966349792481,Positive,4.377055701087957,0.19612304918281062,Positive
5,"iPhone design is top and weightless except battery drain fast and mild heating issue ,phone is mind blowing madhan kumar",iPhone 15,Positive,0.2023,Positive,3.4046,Negative,0.0745009183883667,1.2980036735534668,-0.5,Negative,2.0,Negative,1.5,2.2810414694213867,Neutral,3.061935664680428,0.9177194857010756,Neutral
5,Best mobile nice look,iPhone 15,Positive,0.7906,Positive,4.5812,Positive,0.9998120665550232,4.999248266220093,1.0,Positive,5.0,Positive,4.5,4.832179306488038,Positive,4.499207953068945,0.3467276219985871,Positive
5,Must bug colour,iPhone 15,Positive,0.0,Neutral,3.0,Negative,0.0003762245178222,1.001504898071289,0.0,Neutral,3.0,Neutral,3.0,2.200601959228516,Negative,2.9390291787180653,0.943273661623041,Neutral
5,55 from every single point.,iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.94866281747818,4.79465126991272,0.0,Neutral,3.0,Neutral,3.0,3.717860507965088,Neutral,3.9461573944825954,0.21103496718810452,Positive
5,Best phone go for it,iPhone 15,Positive,0.6369,Positive,4.2738,Negative,0.1563560962677002,1.6254243850708008,1.0,Positive,5.0,Positive,4.5,3.35968975402832,Neutral,3.764832478066063,0.38951907709666445,Positive
5,Good one Satisfied with this one,iPhone 15,Positive,0.6908,Positive,4.3816,Positive,0.99983012676239,4.9993205070495605,1.0,Positive,5.0,Positive,4.5,4.752368202819824,Positive,4.47184696995592,0.3041619794137814,Positive
4,Like it,iPhone 15,Positive,0.3612,Positive,3.7224,Positive,0.9997184872627258,4.998873949050903,0.0,Neutral,3.0,Positive,4.5,4.088509579620362,Positive,4.112741179676787,0.02836496806880009,Positive
5,Worth Varma worthuuuu,iPhone 15,Positive,0.2263,Positive,3.4526,Positive,0.9974282383918762,4.989712953567505,1.0,Positive,5.0,Positive,4.5,4.376925181427002,Positive,4.296400701123167,0.11288156151142834,Positive
5,Amazing,iPhone 15,Positive,0.5859,Positive,4.1718,Positive,0.999875545501709,4.999502182006836,1.0,Positive,5.0,Positive,4.5,4.668520872802735,Positive,4.467857808938837,0.25649339365304086,Positive
4,Apple is always lit with their gadgets.,iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.9990659356117249,4.996263742446899,0.0,Neutral,3.0,Neutral,3.0,3.7985054969787604,Positive,3.9771838724101634,0.1722096429844922,Positive
5,Great camera and performances.,iPhone 15,Positive,0.6249,Positive,4.2498000000000005,Positive,0.9998793601989746,4.999517440795898,1.0,Positive,5.0,Positive,4.5,4.69972697631836,Positive,4.384377301399905,0.279904550286235,Positive
5,Really super,iPhone 15,Positive,0.6361,Positive,4.2722,Positive,0.9995328187942504,4.998131275177002,1.0,Positive,5.0,Positive,4.5,4.708132510070801,Positive,4.5131584271337575,0.27187987319251755,Positive
5,Abir,iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.9954051971435548,4.981620788574219,0.0,Neutral,3.0,Neutral,3.0,3.792648315429688,Positive,3.910568576447608,0.1646898854447899,Positive
5,Superb phone K R MEENA,iPhone 15,Positive,0.6249,Positive,4.2498000000000005,Positive,0.99875807762146,4.99503231048584,1.0,Positive,5.0,Positive,4.5,4.697932924194337,Positive,4.452930446962377,0.2766371601656194,Positive
4,"Colour options are not so good and vibrant. Dull colours. I would have returned this product it I could. Other than that, as usual, iPhone is a great product. Sachin M",iPhone 15,Positive,0.4652,Positive,3.9304,Negative,0.1804372072219848,1.7217488288879397,1.0,Positive,5.0,Positive,4.5,3.2608595315551763,Neutral,3.630732761156703,0.43481766294042695,Neutral
5,Gypupi,iPhone 15,Positive,0.0,Neutral,3.0,Negative,0.01469486951828,1.05877947807312,0.0,Neutral,3.0,Neutral,3.0,2.223511791229248,Negative,3.1063316172661826,0.9565803381082508,Neutral
5,Nice camera.,iPhone 15,Positive,0.4215,Positive,3.843,Positive,0.9998679161071776,4.999471664428711,1.0,Positive,5.0,Positive,4.5,4.536988665771485,Positive,4.379386296663795,0.19328972226619473,Positive
5,Definitely good product. Mainly satisfied with Dynamic Island and C Type,iPhone 15,Positive,0.875,Positive,4.75,Positive,0.9998390674591064,4.999356269836426,1.0,Positive,5.0,Positive,4.5,4.899742507934571,Positive,4.536714526748297,0.37813305232908473,Positive
5,LOVE IPHONE mukesh,iPhone 15,Positive,0.7125,Positive,4.425,Positive,0.9936238527297974,4.9744954109191895,1.0,Positive,5.0,Positive,4.5,4.759798164367676,Positive,4.500738857838818,0.30466276456031105,Positive
5,Hai Flipkart Card Service is well purchased i15 mobile Using All Speciality Good All Ready Using i J7phone This Model Very Good Im In Tamilnadu Vellore Dist Thank you....,iPhone 15,Positive,0.9041,Positive,4.8082,Positive,0.9989093542099,4.9956374168396,1.0,Positive,5.0,Positive,4.5,4.92153496673584,Positive,4.60675334522854,0.3857388902322219,Positive
5,I phone 15 sound quality is a very good,iPhone 15,Positive,0.4927,Positive,3.9854,Positive,0.9997521042823792,4.999008417129517,1.0,Positive,5.0,Positive,4.5,4.593763366851807,Positive,4.376471203346227,0.22657028119928496,Positive
5,As good as an iPhone should be.,iPhone 15,Positive,0.4404,Positive,3.8808,Positive,0.9995182752609252,4.998073101043701,1.0,Positive,5.0,Positive,4.5,4.55154924041748,Positive,4.381105878247678,0.20063144668790803,Positive
4,Nice phone better then I phone 13,iPhone 15,Positive,0.6908,Positive,4.3816,Positive,0.8312109708786011,4.324843883514404,1.0,Positive,5.0,Positive,4.5,4.482577553405761,Positive,4.291351267934691,0.16997069977264959,Positive
5,Splendid performance and look,iPhone 15,Positive,0.5859,Positive,4.1718,Positive,0.9998792409896852,4.99951696395874,0.0,Neutral,3.0,Positive,4.5,4.2685267855834965,Positive,4.228322514120507,0.059519752356674074,Positive
5,Awesome phone,iPhone 15,Positive,0.6249,Positive,4.2498000000000005,Positive,0.9998462200164796,4.999384880065918,1.0,Positive,5.0,Positive,4.5,4.699673952026368,Positive,4.417693026133846,0.2822499316473924,Positive
4,Very nice,iPhone 15,Positive,0.4754,Positive,3.9508,Positive,0.9998563528060912,4.999425411224365,1.0,Positive,5.0,Positive,4.5,4.5800901644897465,Positive,4.352526462224382,0.21902445079444416,Positive
5,Nice look,iPhone 15,Positive,0.4215,Positive,3.843,Positive,0.999847412109375,4.9993896484375,1.0,Positive,5.0,Positive,4.5,4.536955859375,Positive,4.332946104511877,0.1964651046459728,Positive
4,Overall Good,iPhone 15,Positive,0.4404,Positive,3.8808,Positive,0.9998326301574708,4.999330520629883,1.0,Positive,5.0,Positive,4.5,4.552052208251953,Positive,4.403290725976939,0.1986491637568113,Positive
5,Very good,iPhone 15,Positive,0.4927,Positive,3.9854,Positive,0.9998520612716676,4.99940824508667,1.0,Positive,5.0,Positive,4.5,4.593923298034668,Positive,4.411343923865866,0.22390356712395235,Positive
4,Very nice and fantastic phn even its suits me,iPhone 15,Positive,0.788,Positive,4.5760000000000005,Positive,0.9998723268508912,4.9994893074035645,1.0,Positive,5.0,Positive,4.5,4.830195722961426,Positive,4.513582469924591,0.34331501511503454,Positive
5,Amit,iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.9948439598083496,4.979375839233398,0.0,Neutral,3.0,Neutral,3.0,3.7917503356933597,Positive,3.9380219341174194,0.17232275095256286,Positive
5,Good overall,iPhone 15,Positive,0.4404,Positive,3.8808,Positive,0.999830722808838,4.999322891235352,1.0,Positive,5.0,Positive,4.5,4.5520491564941405,Positive,4.3958783110144735,0.19976225881158588,Positive
5,Good product.i like it,iPhone 15,Positive,0.6597,Positive,4.3194,Positive,0.999876856803894,4.999507427215576,1.0,Positive,5.0,Positive,4.5,4.727562970886231,Positive,4.421895373333734,0.29399933716515714,Positive
4,My first ios experience is good i like this product,iPhone 15,Positive,0.6597,Positive,4.3194,Positive,0.9997809529304504,4.999123811721802,1.0,Positive,5.0,Positive,4.5,4.727409524688721,Positive,4.481616911133471,0.28909950138868273,Positive
5,Apple of the,iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.9991316199302672,4.996526479721069,0.0,Neutral,3.0,Neutral,3.0,3.798610591888428,Positive,3.9352581920179723,0.1677187589889155,Positive
5,Good quality...loved it and thanx for Flipkart,iPhone 15,Positive,0.4404,Positive,3.8808,Positive,0.9998812675476074,4.99952507019043,1.0,Positive,5.0,Positive,4.5,4.552130028076172,Positive,4.3374375112213395,0.20668195182699453,Positive
5,All are good,iPhone 15,Positive,0.4404,Positive,3.8808,Positive,0.999851942062378,4.999407768249512,1.0,Positive,5.0,Positive,4.5,4.552083107299804,Positive,4.353914263900445,0.2066472232640104,Positive
5,as expected pankaj shrivastava,iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.7917624711990356,4.167049884796143,0.0,Neutral,3.0,Neutral,3.0,3.4668199539184577,Neutral,3.7508476329705704,0.33402040038854625,Positive
5,Happyyyyy Amaljith PG,iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.9976816177368164,4.990726470947266,0.0,Neutral,3.0,Neutral,3.0,3.796290588378907,Positive,3.960301394334276,0.17116323233406586,Positive
5,Only 1 word I say great Kartik ........,iPhone 15,Positive,0.6249,Positive,4.2498000000000005,Negative,0.0555563569068908,1.2222254276275637,1.0,Positive,5.0,Positive,4.5,3.188810171051026,Neutral,3.5890837512753135,0.4704701294457377,Neutral
5,Camera and video quality has improved. Overall good product,iPhone 15,Positive,0.7184,Positive,4.4368,Positive,0.9998421669006348,4.999368667602539,1.0,Positive,5.0,Positive,4.5,4.774467467041016,Positive,4.469833558600152,0.3172883228689753,Positive
5,Phone performance was outstanding handle any task normally camera is of top notch level personally satisfied but the heating issue is very high while charging while gaming and during heavy task,iPhone 15,Positive,0.5859,Positive,4.1718,Negative,0.0259497761726379,1.1037991046905518,0.0,Neutral,3.0,Positive,4.5,2.710239641876221,Neutral,3.39578012553607,0.7136388631575692,Neutral
5,Very nice phone,iPhone 15,Positive,0.4754,Positive,3.9508,Positive,0.999821960926056,4.999287843704224,1.0,Positive,5.0,Positive,4.5,4.58003513748169,Positive,4.379063799995285,0.21813631645037299,Positive
5,Okay Chandu K,iPhone 15,Positive,0.2263,Positive,3.4526,Positive,0.9994033575057985,4.997613430023193,0.0,Neutral,3.0,Positive,4.5,3.9800853720092775,Positive,4.049760403767553,0.07944300119792745,Positive
5,"Apple company always produce fantastic products, this iPhone is also one of my favorite one.",iPhone 15,Positive,0.765,Positive,4.53,Positive,0.9998564720153807,4.999425888061523,1.0,Positive,5.0,Positive,4.5,4.81177035522461,Positive,4.51486582855703,0.3351587656358015,Positive
5,Awesome thanks,iPhone 15,Positive,0.7906,Positive,4.5812,Positive,0.9998612403869628,4.999444961547852,1.0,Positive,5.0,Positive,4.5,4.832257984619141,Positive,4.5268518124339,0.3448161810941699,Positive
5,"Hitherto I have been using 6s plus, brought from los Angeles CA on 9th , Wednesday. And now with this iPhone 15, I find it impossible to compare. Great and amazing changes brought in to this cute handset really thrilled me a lot. Thanks, Flipkart for your decent quick delivery.",iPhone 15,Positive,0.9552,Positive,4.9104,Positive,0.9998160004615784,4.9992640018463135,1.0,Positive,5.0,Positive,4.5,4.963865600738526,Positive,4.565946559303126,0.41432192242847665,Positive
5,Tooo goood,iPhone 15,Positive,0.0,Neutral,3.0,Negative,0.0057036280632019,1.0228145122528076,0.0,Neutral,3.0,Neutral,3.0,2.2091258049011233,Negative,3.1724082516303884,0.9633499204692181,Neutral
5,Dinesh kumar,iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.9951855540275574,4.9807422161102295,0.0,Neutral,3.0,Neutral,3.0,3.7922968864440922,Positive,3.967136849496095,0.1753193708844282,Positive
5,pawan kushwaha,iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.9107254147529602,4.642901659011841,0.0,Neutral,3.0,Neutral,3.0,3.6571606636047367,Neutral,3.8607658367649345,0.23961032596427695,Positive
5,Outstanding as always expected from apple,iPhone 15,Positive,0.6124,Positive,4.2248,Positive,0.9998770952224731,4.999508380889893,1.0,Positive,5.0,Positive,4.5,4.689723352355957,Positive,4.449361839074494,0.2714220779134672,Positive
5,Writing this review after 1 day usage. Battery backup is good and no over heating problem. Delivery services to be improved. Customer support addressed my queries very quickly.,iPhone 15,Positive,0.5859,Positive,4.1718,Positive,0.9210118055343628,4.684047222137451,-0.3333333333333333,Negative,2.333333333333333,Positive,4.5,4.0090055555216475,Positive,4.074451082599281,0.06913814613142036,Positive
5,Best in class phone,iPhone 15,Positive,0.6369,Positive,4.2738,Positive,0.9990026354789734,4.9960105419158936,1.0,Positive,5.0,Positive,4.5,4.707924216766358,Positive,4.469243102346292,0.2808256696741004,Positive
5,I loved this and thank you Flipkart for 1 day delivery and My Smart Phone Was Stolen in Delhi,iPhone 15,Positive,0.7096,Positive,4.4192,Positive,0.9995254278182985,4.998101711273193,0.0,Neutral,3.0,Positive,4.5,4.366920684509278,Positive,4.251116866116144,0.11209334561113213,Positive
5,Stunning debashis roy,iPhone 15,Positive,0.3818,Positive,3.7636,Positive,0.9997356534004213,4.998942613601685,1.0,Positive,5.0,Positive,4.5,4.505017045440674,Positive,4.367244490399359,0.1764269535470154,Positive
5,Best product,iPhone 15,Positive,0.6369,Positive,4.2738,Positive,0.9998190999031068,4.999276399612427,1.0,Positive,5.0,Positive,4.5,4.70923055984497,Positive,4.527489371022861,0.26520482792675065,Positive
1,The phone heats up a lot while charging.,iPhone 15,Negative,0.0,Neutral,3.0,Positive,0.914387583732605,4.65755033493042,0.0,Neutral,3.0,Neutral,3.0,3.6630201339721684,Neutral,3.892079464100381,0.23875095516973607,Positive
4,Rajesh,iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.9966946840286256,4.986778736114502,0.0,Neutral,3.0,Neutral,3.0,3.794711494445801,Positive,3.994103878400161,0.17015922965564934,Positive
5,Nice packing. Battery life is good. Camera is awesome. Need to learn few techniques.,iPhone 15,Positive,0.8689,Positive,4.7378,Positive,0.9997590184211732,4.999036073684692,1.0,Positive,5.0,Positive,4.5,4.8947344294738775,Positive,4.546610508597531,0.37741370885077624,Positive
5,Amazing product,iPhone 15,Positive,0.5859,Positive,4.1718,Positive,0.9998769760131836,4.999507904052734,1.0,Positive,5.0,Positive,4.5,4.668523161621094,Positive,4.446733190983044,0.2608396452137243,Positive
5,Value of money,iPhone 15,Positive,0.34,Positive,3.68,Positive,0.9982079267501832,4.992831707000732,0.0,Neutral,3.0,Positive,4.5,4.069132682800293,Positive,4.107942065970193,0.03775289155728535,Positive
5,Excellent,iPhone 15,Positive,0.5719,Positive,4.1438,Positive,0.9998434782028198,4.999373912811279,1.0,Positive,5.0,Positive,4.5,4.657269565124512,Positive,4.379640478261941,0.25653518999812835,Positive
5,Very good mobile,iPhone 15,Positive,0.4927,Positive,3.9854,Positive,0.999865174293518,4.999460697174072,1.0,Positive,5.0,Positive,4.5,4.593944278869629,Positive,4.402464111044744,0.22525367135360136,Positive
5,"Very good mobile, go for it",iPhone 15,Positive,0.4927,Positive,3.9854,Positive,0.999806582927704,4.999226331710815,1.0,Positive,5.0,Positive,4.5,4.593850532684327,Positive,4.421197817749533,0.2208626348025034,Positive
4,"Awesome product, initially facing the heat issue while charging the phone- apart from that everything is good",iPhone 15,Positive,0.7906,Positive,4.5812,Positive,0.9997203946113586,4.998881578445435,0.3333333333333333,Positive,3.6666666666666665,Positive,4.5,4.565365964711507,Positive,4.352346463912093,0.2135262285813398,Positive
5,Worth upgrading,iPhone 15,Positive,0.2263,Positive,3.4526,Positive,0.9996438026428224,4.998575210571289,1.0,Positive,5.0,Positive,4.5,4.380470084228516,Positive,4.270139927847033,0.12033746937360847,Positive
5,Awesome,iPhone 15,Positive,0.6249,Positive,4.2498000000000005,Positive,0.9998682737350464,4.9994730949401855,1.0,Positive,5.0,Positive,4.5,4.699709237976075,Positive,4.508721861772855,0.26628476037366167,Positive
5,Super product,iPhone 15,Positive,0.5994,Positive,4.1988,Positive,0.9989585876464844,4.9958343505859375,1.0,Positive,5.0,Positive,4.5,4.677853740234375,Positive,4.399716939048411,0.2675503700301142,Positive
5,krishna jella,iPhone 15,Positive,0.0,Neutral,3.0,Positive,0.9917176961898804,4.9668707847595215,0.0,Neutral,3.0,Neutral,3.0,3.786748313903809,Positive,3.942862103818044,0.1766859743807396,Positive
1,"I got a problem that is really annoying for this expensive phone , ear speaker has a cracking sound",iPhone 15,Negative,-0.6901,Negative,1.6198,Negative,0.000919222831726,1.0036768913269043,-1.0,Negative,1.0,Negative,1.5,1.2493907565307618,Negative,2.520471116751824,1.4340135614374039,Neutral
